birth.birthDate.date,birth.birthDate.full,birth.birthDate.month,birth.birthDate.year,birth.city,birth.country.abbreviation,birth.country.countryId,birth.country.name,birth.state.abbreviation,birth.state.name,birth.state.stateId,college.collegeId,college.commonName,college.fullName,death.deathDate.date,death.deathDate.full,death.deathDate.month,death.deathDate.year,displayId,displayName,draft.overallPickNumber,draft.round,draft.roundPickNumber,draft.team.abbreviation,draft.team.location,draft.team.nickname,draft.team.teamId,draft.year,experience.experience,experience.yearFirst,experience.yearRookie,firstName,height.centimeters,height.inches,highSchool.city,highSchool.country.abbreviation,highSchool.country.countryId,highSchool.country.name,highSchool.name,highSchool.state.abbreviation,highSchool.state.name,highSchool.state.stateId,hometown.city,hometown.country.abbreviation,hometown.country.countryId,hometown.country.name,hometown.state.abbreviation,hometown.state.name,hometown.state.stateId,isActive,isInjured,isSuspended,lastName,playerId,positions.name,team.abbreviation,team.location,team.nickname,team.teamId,uniform,weight.kilograms,weight.pounds
4.0,1981-10-04,10.0,1981.0,Los Angeles,USA,1.0,United States,CA,California,5.0,90.0,Fresno State,Fresno State University,,,,,0,,,,,,,,,,1.0,2005.0,2005.0,Noel,205.0,81.0,Inglewood,USA,1.0,United States,Inglewood High School,CA,California,5.0,Inglewood,,,,,,,False,False,False,Felix,58195,SF,,,,,16,102.06,225.0
22.0,1948-01-22,1.0,1948.0,,,,,,,,43.0,Pacific,University of the Pacific,,,,,0,,54.0,4.0,3.0,Bal,Baltimore,Bullets,27.0,1970.0,1.0,1970.0,1970.0,Bill,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Stricker,2013,SF,,,,,,95.25,210.0
20.0,1950-07-20,7.0,1950.0,Greenwood,USA,1.0,United States,MS,Mississippi,24.0,26.0,Illinois,University of Illinois,17.0,2008-10-17,10.0,2008.0,0,,13.0,1.0,13.0,Cap,Capital,Bullets,27.0,1973.0,7.0,1973.0,1973.0,Nick,200.0,79.0,Canton,USA,1.0,United States,McKinley HS,OH,Ohio,35.0,Canton,USA,1.0,United States,OH,Ohio,35.0,False,False,False,Weatherspoon,1196,SF,,,,,,90.72,200.0
14.0,1959-07-14,7.0,1959.0,Madrid,ESP,39.0,Spain,,,,698.0,San Francisco,University of San Francisco,,,,,0,,30.0,2.0,7.0,Chi,Chicago,Bulls,4.0,1982.0,3.0,1983.0,1983.0,Wallace,213.0,84.0,,,,,,,,,Gary,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Bryant,560,C,,,,,,120.2,265.0
9.0,1989-01-09,1.0,1989.0,Trelawny,JAM,28.0,Jamaica,,,,100.0,Louisville,University of Louisville,,,,,0,,,,,,,,,,3.0,2010.0,2010.0,Samardo,205.0,81.0,Newark,USA,1.0,United States,St. Benedict Prep,NJ,New Jersey,30.0,Trelawny,JAM,28.0,Jamaica,,,,False,False,False,Samuels,468847,PF,,,,,24,111.58,246.0
8.0,1989-02-08,2.0,1989.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,35.0,Purdue,Purdue University,,,,,0,,27.0,1.0,27.0,NJ,New Jersey,Nets,17.0,2011.0,1.0,2011.0,2011.0,JaJuan,208.0,82.0,Indianapolis,USA,1.0,United States,Franklin Central HS,IN,Indiana,14.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Johnson,398422,PF,,,,,5,100.24,221.0
23.0,1977-12-23,12.0,1977.0,Redwood City,USA,1.0,United States,CA,California,5.0,19.0,Iowa State,Iowa State University,,,,,0,,,,,,,,,,3.0,2002.0,2002.0,Paul,208.0,82.0,,,,,,,,,Meriden,USA,1.0,United States,KS,Kansas,16.0,False,False,False,Shirley,75218,SF,,,,,17,104.33,230.0
27.0,1979-11-27,11.0,1979.0,New York,USA,1.0,United States,NY,New York,32.0,6.0,North Carolina,University of North Carolina,,,,,0,,20.0,1.0,20.0,Cle,Cleveland,Cavaliers,5.0,2001.0,13.0,2001.0,2001.0,Brendan,213.0,84.0,Greensboro,USA,1.0,United States,Dudley High School,NC,North Carolina,33.0,Greensboro,USA,1.0,United States,NC,North Carolina,33.0,False,False,False,Haywood,3513,C,,,,,33,119.29,263.0
4.0,1973-12-04,12.0,1973.0,Russellville,USA,1.0,United States,AR,Arkansas,4.0,74.0,Arkansas,University of Arkansas,,,,,0,,13.0,1.0,13.0,Sac,Sacramento,Kings,23.0,1995.0,12.0,1995.0,1995.0,Corliss,200.0,79.0,Russellville,USA,1.0,United States,Russellville High School,AR,Arkansas,4.0,Russellville,USA,1.0,United States,AR,Arkansas,4.0,False,False,False,Williamson,2997,SF,,,,,34,111.13,245.0
29.0,1972-11-29,11.0,1972.0,New York,USA,1.0,United States,NY,New York,32.0,69.0,Kentucky,University of Kentucky,,,,,0,,4.0,1.0,4.0,Dal,Dallas,Mavericks,6.0,1993.0,11.0,1993.0,1993.0,Jamal,203.0,80.0,New York,USA,1.0,United States,Cardinal Hayes High School,NY,New York,32.0,New York,USA,1.0,United States,NY,New York,32.0,False,False,False,Mashburn,1275,SF,,,,,24,112.04,247.0
7.0,1983-09-07,9.0,1983.0,London,ENG,20.0,England,,,,632.0,George Washington,George Washington University,,,,,0,,,,,,,,,,4.0,2006.0,2006.0,Pops,205.0,81.0,,,,,St. Augustine Prep School,,,,London,,,,,,,False,False,False,Mensah-Bonsu,173165,SF,,,,,42,106.59,235.0
13.0,1920-06-13,6.0,1920.0,,,,,,,,36.0,Wisconsin,University of Wisconsin,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Paul,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Cloyd,2129,SG,,,,,,81.65,180.0
14.0,1986-09-14,9.0,1986.0,Prince George,USA,1.0,United States,VA,Virginia,46.0,178.0,Virginia Military,Virginia Military Institute,,,,,0,,,,,,,,,,6.0,2009.0,2009.0,Reggie,198.0,78.0,Prince George,USA,1.0,United States,Prince George HS,VA,Virginia,46.0,Prince George,USA,1.0,United States,VA,Virginia,46.0,False,False,False,Williams,278973,SG,,,,,55,92.99,205.0
13.0,1936-03-13,3.0,1936.0,Louisville,USA,1.0,United States,KY,Kentucky,17.0,21.0,Kansas State,Kansas State University,,,,,0,,,,,,,,,,1.0,1958.0,1958.0,Jack,205.0,81.0,Richmond,USA,1.0,United States,Saint Christopher Episcopal Prep,VA,Virginia,46.0,,,,,,,,False,False,False,Parr,1786,C,,,,,,100.7,222.0
6.0,1972-04-06,4.0,1972.0,New Orleans,USA,1.0,United States,LA,Louisiana,18.0,19.0,Iowa State,Iowa State University,,,,,0,,,,,,,,,,1.0,1999.0,1999.0,Dedric,190.0,75.0,,,,,,,,,Harvey,USA,1.0,United States,LA,Louisiana,18.0,False,False,False,Willoughby,3369,PG,,,,,9,86.64,191.0
8.0,1967-07-08,7.0,1967.0,Millington,USA,1.0,United States,TN,Tennessee,42.0,101.0,Memphis,University of Memphis,,,,,0,,10.0,2.0,10.0,Mia,Miami,Heat,14.0,1988.0,1.0,1988.0,1988.0,Sylvester,198.0,78.0,Arlington,USA,1.0,United States,Bolton HS,TN,Tennessee,42.0,Arlington,USA,1.0,United States,TN,Tennessee,42.0,False,False,False,Gray,695,SF,,,,,,104.33,230.0
27.0,1956-01-27,1.0,1956.0,Cleveland,USA,1.0,United States,OH,Ohio,35.0,3.0,Florida State,Florida State University,,,,,0,,33.0,2.0,11.0,Cle,Cleveland,Cavaliers,5.0,1978.0,2.0,1978.0,1978.0,Harry,200.0,79.0,Cleveland,USA,1.0,United States,Cathedral Latin HS,OH,Ohio,35.0,,,,,,,,False,False,False,Davis,616,SF,,,,,,99.79,220.0
1.0,1947-11-01,11.0,1947.0,Horse Cave,USA,1.0,United States,KY,Kentucky,17.0,224.0,Western Kentucky,Western Kentucky University,,,,,0,,10.0,1.0,10.0,Bos,Boston,Celtics,2.0,1971.0,1.0,1971.0,1971.0,Clarence,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Glover,1929,SF,,,,,,95.25,210.0
31.0,1955-01-31,1.0,1955.0,Owensboro,USA,1.0,United States,KY,Kentucky,17.0,76.0,LSU,Louisiana State University,,,,,0,,57.0,3.0,13.0,Cle,Cleveland,Cavaliers,5.0,1978.0,3.0,1978.0,1978.0,Kenny,182.0,72.0,,,,,,,,,,,,,,,,False,False,False,Higgs,732,PG,,,,,,83.91,185.0
22.0,1964-04-22,4.0,1964.0,Morristown,USA,1.0,United States,NJ,New Jersey,30.0,153.0,Morehead State,Morehead State University,,,,,0,,32.0,2.0,9.0,Mil,Milwaukee,Bucks,15.0,1987.0,5.0,1989.0,1989.0,Bob,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,McCann,449,SF,,,,,6,111.13,245.0
17.0,1979-05-17,5.0,1979.0,Bronx,USA,1.0,United States,NY,New York,32.0,2175.0,Indian Hills CC,Indian Hills CC,,,,,0,,52.0,2.0,23.0,Mia,Miami,Heat,14.0,2000.0,2.0,2001.0,2001.0,Ernest,213.0,84.0,Bronx,USA,1.0,United States,St. Raymond's High School,NY,New York,32.0,,,,,,,,False,False,False,Brown,3432,PF,,,,,52,110.68,244.0
14.0,1978-05-14,5.0,1978.0,Berkeley,USA,1.0,United States,CA,California,5.0,58.0,Arizona State,Arizona State University,,,,,0,,37.0,2.0,8.0,Mia,Miami,Heat,14.0,2000.0,11.0,2000.0,2000.0,Eddie,185.0,73.0,Union City,USA,1.0,United States,Hayward High School,CA,California,5.0,Union City,USA,1.0,United States,CA,California,5.0,False,False,False,House,3417,PG,,,,,55,86.18,190.0
12.0,1965-09-12,9.0,1965.0,Gainesville,USA,1.0,United States,FL,Florida,9.0,67.0,Florida,University of Florida,,,,,0,,22.0,2.0,22.0,Den,Denver,Nuggets,7.0,1988.0,13.0,1988.0,1988.0,Vernon,193.0,76.0,Gainesville,USA,1.0,United States,Buchholz High School,FL,Florida,9.0,Gainesville,USA,1.0,United States,FL,Florida,9.0,False,False,False,Maxwell,220,PG,,,,,3,86.18,190.0
24.0,1963-12-24,12.0,1963.0,Long Beach,USA,1.0,United States,CA,California,5.0,646.0,UC-Irvine,University of California at Irvine,,,,,0,,53.0,3.0,6.0,Sea,Seattle,SuperSonics,25.0,1986.0,5.0,1987.0,1987.0,Tod,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Murphy,240,PF,,,,,41,99.79,220.0
17.0,1975-11-17,11.0,1975.0,Tampa,USA,1.0,United States,FL,Florida,9.0,145.0,Florida A&M,Florida A&M University,,,,,0,,36.0,2.0,7.0,Sac,Sacramento,Kings,23.0,1998.0,9.0,1998.0,1998.0,Jerome,215.0,85.0,Tampa,USA,1.0,United States,Pentecostal Christian Academy,FL,Florida,9.0,Tampa,USA,1.0,United States,FL,Florida,9.0,False,False,False,James,3261,C,,,,,31,129.27,285.0
27.0,1968-09-27,9.0,1968.0,Adelaide,AUS,8.0,Australia,,,,,,,,,,,0,,,,,,,,,,1.0,1996.0,1996.0,Mark,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Bradtke,450,PF,,,,,50,120.2,265.0
21.0,1978-06-21,6.0,1978.0,St. Louis,USA,1.0,United States,MO,Missouri,25.0,57.0,Arizona,University of Arizona,,,,,0,,45.0,2.0,17.0,Min,Minnesota,Timberwolves,16.0,2001.0,6.0,2001.0,2001.0,Loren,218.0,86.0,St. Louis,USA,1.0,United States,Cardinal Ritter High School,MO,Missouri,25.0,St. Louis,USA,1.0,United States,MO,Missouri,25.0,False,False,False,Woods,3536,C,,,,,33,117.93,260.0
30.0,1977-12-30,12.0,1977.0,Saginaw,USA,1.0,United States,MI,Michigan,22.0,98.0,Cincinnati,University of Cincinnati,,,,,0,,1.0,1.0,1.0,NJ,New Jersey,Nets,17.0,2000.0,15.0,2000.0,2000.0,Kenyon,205.0,81.0,Dallas,USA,1.0,United States,Bryan Adams High School,TX,Texas,43.0,Dallas,USA,1.0,United States,TX,Texas,43.0,False,False,False,Martin,3381,PF,,,,,6,102.06,225.0
6.0,1948-07-06,7.0,1948.0,,,,,,,,674.0,Mount St. Mary's,Mount St. Mary's College,,,,,0,,82.0,5.0,14.0,Atl,Atlanta,Hawks,1.0,1970.0,1.0,1970.0,1970.0,Bob,205.0,81.0,,,,,,,,,,,,,,,,False,False,False,Riley,2002,SF,,,,,,106.59,235.0
22.0,1937-07-22,7.0,1937.0,,,,,,,,28.0,Iowa,University of Iowa,,,,,0,,,,,,,,,,1.0,1962.0,1962.0,Dave,200.0,79.0,Lemars,USA,1.0,United States,Lemars HS,IA,Iowa,15.0,,,,,,,,False,False,False,Gunther,1693,SF,,,,,,99.79,220.0
27.0,1972-12-27,12.0,1972.0,Dallas,USA,1.0,United States,TX,Texas,43.0,202.0,Connecticut,University of Connecticut,,,,,0,,,,,,,,,,13.0,1997.0,1997.0,Kevin,187.0,74.0,Los Angeles,USA,1.0,United States,Crenshaw HS,CA,California,5.0,Dallas,USA,1.0,United States,TX,Texas,43.0,False,False,False,Ollie,3219,PG,,,,,7,88.45,195.0
28.0,1984-11-28,11.0,1984.0,Melbourne,AUS,8.0,Australia,,Victoria,73.0,94.0,Utah,University of Utah,,,,,0,,1.0,1.0,1.0,Mil,Milwaukee,Bucks,15.0,2005.0,10.0,2005.0,2005.0,Andrew,213.0,84.0,Melbourne,AUS,8.0,Australia,Australian Institute of Sport,,,,Melbourne,,,,,,,True,False,False,Bogut,229912,C,GS,Golden State,Warriors,9.0,12,117.93,260.0
23.0,1979-04-23,4.0,1979.0,Provo,USA,1.0,United States,UT,Utah,44.0,94.0,Utah,University of Utah,,,,,0,,,,,,,,,,,2002.0,2002.0,Chris,208.0,82.0,Irvine,USA,1.0,United States,Woodbridge High School,CA,California,5.0,Irvine,USA,1.0,United States,CA,California,5.0,False,False,False,Burgess,173760,PF,,,,,34,111.13,245.0
9.0,1965-09-09,9.0,1965.0,Traverse City,USA,1.0,United States,MI,Michigan,22.0,50.0,Central Michigan,Central Michigan University,,,,,0,,14.0,1.0,14.0,Pho,Phoenix,Suns,21.0,1988.0,14.0,1988.0,1988.0,Dan,198.0,78.0,Traverse City,USA,1.0,United States,Traverse City High School,MI,Michigan,22.0,Traverse City,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Majerle,211,SG,,,,,9,100.7,222.0
25.0,1948-04-25,4.0,1948.0,Boston,USA,1.0,United States,MA,Massachusetts,21.0,660.0,Manhattan,Manhattan College,,,,,0,,,,,,,,,,1.0,1969.0,1969.0,Grady,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,O'Malley,1990,SF,,,,,,92.99,205.0
21.0,1986-07-21,7.0,1986.0,Camden,USA,1.0,United States,NJ,New Jersey,30.0,675.0,Rider,Rider University,,,,,0,,12.0,1.0,12.0,Sac,Sacramento,Kings,23.0,2008.0,7.0,2008.0,2008.0,Jason,210.0,83.0,Medford,USA,1.0,United States,Lenape HS,NJ,New Jersey,30.0,Mount Laurel,USA,1.0,United States,NJ,New Jersey,30.0,True,False,False,Thompson,278317,PF,GS,Golden State,Warriors,9.0,1,113.4,250.0
22.0,1991-05-22,5.0,1991.0,Oakland,USA,1.0,United States,CA,California,5.0,61.0,Oregon State,Oregon State University,,,,,0,,24.0,1.0,24.0,Cle,Cleveland,Cavaliers,5.0,2012.0,3.0,2012.0,2012.0,Jared,193.0,76.0,,,,,San Leandro HS,,,,Oakland,USA,1.0,United States,CA,California,5.0,True,False,False,Cunningham,513339,SG,Cle,Cleveland,Cavaliers,5.0,9,88.45,195.0
30.0,1959-04-30,4.0,1959.0,Beaumont,USA,1.0,United States,TX,Texas,43.0,194.0,Texas Southern,Texas Southern University,,,,,0,,,,,,,,,,2.0,1984.0,1984.0,Ron,215.0,85.0,Beaumont,USA,1.0,United States,Charlton-Pollard HS,TX,Texas,43.0,,,,,,,,False,False,False,Cavenall,583,C,,,,,,104.33,230.0
5.0,1984-06-05,6.0,1984.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,632.0,George Washington,George Washington University,,,,,0,,,,,,,,,,1.0,2006.0,2006.0,Mike,203.0,80.0,,,,,Alan B. Shepard HS,,,,Chicago,,,,,,,False,False,False,Hall,173163,SF,,,,,42,104.33,230.0
10.0,1959-12-10,12.0,1959.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,652.0,DePaul,DePaul University,,,,,0,,1.0,1.0,1.0,Dal,Dallas,Mavericks,6.0,1981.0,13.0,1981.0,1981.0,Mark,198.0,78.0,,,,,,,,,Chicago,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Aguirre,4,SF,,,,,7,105.23,232.0
6.0,1972-03-06,3.0,1972.0,Newark,USA,1.0,United States,NJ,New Jersey,30.0,76.0,LSU,Louisiana State University,,,,,0,,1.0,1.0,1.0,Orl,Orlando,Magic,19.0,1992.0,19.0,1992.0,1992.0,Shaquille,215.0,85.0,San Antonio,USA,1.0,United States,Cole HS,TX,Texas,43.0,Newark,USA,1.0,United States,NJ,New Jersey,30.0,False,False,False,O'Neal,847,C,,,,,36,147.42,325.0
27.0,1964-12-27,12.0,1964.0,Rochester,USA,1.0,United States,NY,New York,32.0,648.0,George Mason,George Mason University,,,,,0,,,,,,,,,,1.0,1988.0,1988.0,Rob,195.0,77.0,Rochester,USA,1.0,United States,Cardinal Mooney HS,NY,New York,32.0,,,,,,,,False,False,False,Rose,1085,PG,,,,,,83.91,185.0
17.0,1948-04-17,4.0,1948.0,Darby,USA,1.0,United States,PA,Pennsylvania,38.0,133.0,Princeton,Princeton University,,,,,0,,8.0,1.0,8.0,Por,Portland,Trail Blazers,22.0,1970.0,6.0,1970.0,1970.0,Geoff,193.0,76.0,Springfield,USA,1.0,United States,Springfield HS,PA,Pennsylvania,38.0,,,,,,,,False,False,False,Petrie,1499,PG,,,,,,89.81,198.0
17.0,1984-06-17,6.0,1984.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,199.0,Villanova,Villanova University,,,,,0,,,,,,,,,,1.0,2006.0,2006.0,Allan,187.0,74.0,,,,,St. Raymond's HS,,,,Bronx,,,,,,,False,False,False,Ray,172693,PG,,,,,12,86.18,190.0
30.0,1990-12-30,12.0,1990.0,Pleasant Grove,USA,1.0,United States,UT,Utah,44.0,65.0,Washington,University of Washington,,,,,0,,28.0,1.0,28.0,LAC,Los Angeles,Clippers,12.0,2014.0,1.0,2014.0,2014.0,C.J.,195.0,77.0,,,,,Pleasant Grove HS,,,,Pleasant Grove,USA,1.0,United States,UT,Utah,44.0,True,False,False,Wilcox,509350,SG,LAC,Los Angeles,Clippers,12.0,30,88.45,195.0
11.0,1967-02-11,2.0,1967.0,Meridian,USA,1.0,United States,MS,Mississippi,24.0,71.0,Tennessee,University of Tennessee,,,,,0,,29.0,2.0,2.0,Cha,Charlotte,Hornets,5312.0,1989.0,1.0,1989.0,1989.0,Dyron,200.0,79.0,,,,,,,,,Ft. Walton Beach,USA,1.0,United States,FL,Florida,9.0,False,False,False,Nix,1021,SF,,,,,,102.06,225.0
21.0,1980-06-21,6.0,1980.0,Los Angeles,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,13.0,1.0,13.0,Hou,Houston,Rockets,10.0,2001.0,14.0,2001.0,2001.0,Richard,200.0,79.0,Phoenix,USA,1.0,United States,Moon Valley High School,AZ,Arizona,3.0,Phoenix,USA,1.0,United States,AZ,Arizona,3.0,True,False,False,Jefferson,3504,SF,Cle,Cleveland,Cavaliers,5.0,24,105.69,233.0
15.0,1948-01-15,1.0,1948.0,,,,,,,,189.0,Grambling State,Grambling State University,,,,,0,,19.0,2.0,2.0,Buf,Buffalo,Braves,12.0,1971.0,2.0,1971.0,1971.0,Fred,190.0,75.0,Baton Rouge,USA,1.0,United States,McKinley HS,LA,Louisiana,18.0,,,,,,,,False,False,False,Hilton,1570,SG,,,,,,83.91,185.0
13.0,1952-04-13,4.0,1952.0,Baltimore,USA,1.0,United States,MD,Maryland,20.0,147.0,Morgan State,Morgan State University,,,,,0,,3.0,1.0,3.0,Atl,Atlanta,Hawks,1.0,1975.0,10.0,1975.0,1975.0,Marvin,215.0,85.0,,,,,,,,,,,,,,,,False,False,False,Webster,1197,C,,,,,,108.86,240.0
31.0,1948-08-31,8.0,1948.0,Stuart,USA,1.0,United States,FL,Florida,9.0,199.0,Villanova,Villanova University,26.0,2007-05-26,5.0,2007.0,0,,32.0,2.0,15.0,Chi,Chicago,Bulls,4.0,1971.0,7.0,1971.0,1971.0,Howard,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Porter,1371,PF,,,,,,99.79,220.0
23.0,1947-11-23,11.0,1947.0,,,,,,,,80.0,Houston,University of Houston,,,,,0,,,,,,,,,,1.0,1969.0,1969.0,George,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Reynolds,2000,PG,,,,,,89.81,198.0
3.0,1970-01-03,1.0,1970.0,Los Angeles,USA,1.0,United States,CA,California,5.0,23.0,Nebraska,University of Nebraska,,,,,0,,,,,,,,,,2.0,1997.0,1997.0,Tony,205.0,81.0,,,,,,,,,Los Angeles,USA,1.0,United States,CA,California,5.0,False,False,False,Farmer,3134,PF,,,,,,110.68,244.0
5.0,1956-12-05,12.0,1956.0,Santurce,PUR,5.0,Puerto Rico,,,,653.0,Marquette,Marquette University,,,,,0,,10.0,1.0,10.0,Atl,Atlanta,Hawks,1.0,1978.0,2.0,1978.0,1978.0,Butch,182.0,72.0,Bronx,USA,1.0,United States,Dewitt Clinton HS,NY,New York,32.0,New York,USA,1.0,United States,NY,New York,32.0,False,False,False,Lee,901,PG,,,,,,83.91,185.0
11.0,1975-03-11,3.0,1975.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,101.0,Memphis,University of Memphis,,,,,0,,44.0,2.0,16.0,Cle,Cleveland,Cavaliers,5.0,1997.0,5.0,1997.0,1997.0,Cedric,200.0,79.0,Memphis,USA,1.0,United States,East High School,TN,Tennessee,42.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,False,False,False,Henderson,3194,SF,,,,,45,102.06,225.0
4.0,1975-11-04,11.0,1975.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,101.0,Memphis,University of Memphis,28.0,2010-07-28,7.0,2010.0,0,,7.0,1.0,7.0,LAC,Los Angeles,Clippers,12.0,1996.0,13.0,1996.0,1996.0,Lorenzen,210.0,83.0,Memphis,USA,1.0,United States,Booker T. Washington HS,TN,Tennessee,42.0,Memphis,USA,1.0,United States,TN,Tennessee,42.0,False,False,False,Wright,3098,C,,,,,55,115.67,255.0
30.0,1947-12-30,12.0,1947.0,Toledo,USA,1.0,United States,OH,Ohio,35.0,55.0,Toledo,University of Toledo,,,,,0,,,,,,,,,,14.0,1969.0,1969.0,Steve,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Mix,998,SF,,,,,,98.43,217.0
1.0,1953-11-01,11.0,1953.0,Oakland,USA,1.0,United States,CA,California,5.0,698.0,San Francisco,University of San Francisco,,,,,0,,62.0,4.0,8.0,Cle,Cleveland,Cavaliers,5.0,1975.0,6.0,1975.0,1975.0,Eric,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Fernsten,662,PF,,,,,,93.89,207.0
24.0,1965-07-24,7.0,1965.0,Melbourne,AUS,8.0,Australia,,,,637.0,Seton Hall,Seton Hall University,,,,,0,,,,,,,,,,2.0,1993.0,1993.0,Andrew,198.0,78.0,,,,,,,,,,AUS,8.0,Australia,,,,False,False,False,Gaze,2608,PG,,,,,10,95.25,210.0
17.0,1952-04-17,4.0,1952.0,New York,USA,1.0,United States,NY,New York,32.0,141.0,St. John's,St. John's University (NY),,,,,0,,82.0,5.0,10.0,NO,New Orleans,Jazz,26.0,1974.0,1.0,1975.0,1975.0,Ed,198.0,78.0,New York,USA,1.0,United States,Power Memorial HS,NY,New York,32.0,,,,,,,,False,False,False,Searcy,1464,SF,,,,,,95.25,210.0
28.0,1942-03-28,3.0,1942.0,McLeansboro,USA,1.0,United States,IL,Illinois,13.0,168.0,Evansville,University of Evansville,,,,,0,,,,,,,,,,11.0,1965.0,1965.0,Jerry,198.0,78.0,MCLeansboro,USA,1.0,United States,McLeansboro HS,IL,Illinois,13.0,,,,,,,,False,False,False,Sloan,1467,SG,,,,,,90.26,199.0
20.0,1971-10-20,10.0,1971.0,Pompano Beach,USA,1.0,United States,FL,Florida,9.0,15.0,Temple,Temple University,,,,,0,,10.0,1.0,10.0,LAL,Los Angeles,Lakers,13.0,1994.0,14.0,1994.0,1994.0,Eddie,198.0,78.0,Pompano Beach,USA,1.0,United States,Ely High School,FL,Florida,9.0,Pompano Beach,USA,1.0,United States,FL,Florida,9.0,False,False,False,Jones,2624,SG,,,,,6,90.72,200.0
6.0,1925-11-06,11.0,1925.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,652.0,DePaul,DePaul University,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Jack,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Phelan,2503,PF,,,,,,108.86,240.0
5.0,1984-12-05,12.0,1984.0,Split,YUG,46.0,Yugoslavia,,,,,,,,,,,0,,41.0,2.0,11.0,Tor,Toronto,Raptors,28.0,2005.0,2.0,2008.0,2008.0,Roko,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Ukic,398234,PG,,,,,20,86.18,190.0
28.0,1979-07-28,7.0,1979.0,Granite City,USA,1.0,United States,IL,Illinois,13.0,25.0,Oklahoma State,Oklahoma State University,,,,,0,,,,,,,,,,1.0,2004.0,2004.0,Maurice,185.0,73.0,,,,,,,,,Granite City,,,,,,,False,False,False,Baker,62082,PG,,,,,4,79.38,175.0
19.0,1990-12-19,12.0,1990.0,Killeen,USA,1.0,United States,TX,Texas,43.0,101.0,Memphis,University of Memphis,,,,,0,,,,,,,,,,1.0,2013.0,2013.0,D.J.,195.0,77.0,,,,,Herker Heights HS,,,,Killeen,USA,1.0,United States,TX,Texas,43.0,True,False,False,Stephens,524963,SF,Cle,Cleveland,Cavaliers,5.0,30,85.28,188.0
3.0,1940-04-03,4.0,1940.0,,,,,,,,63.0,Stanford,Stanford University,,,,,0,,,,,,,,,,1.0,1963.0,1963.0,John,203.0,80.0,Kansas City,USA,1.0,United States,Pem-Day HS,MO,Missouri,25.0,,,,,,,,False,False,False,Windsor,1872,SF,,,,,,97.52,215.0
2.0,1973-08-02,8.0,1973.0,Zlin,TCH,17.0,Czechoslovakia,,,,64.0,UCLA,University of California at Los Angeles,,,,,0,,22.0,1.0,22.0,Cha,Charlotte,Hornets,5312.0,1995.0,3.0,1995.0,1995.0,George,213.0,84.0,,,,,,,,,,,,,,,,False,False,False,Zidek,3006,C,,,,,25,120.66,266.0
30.0,1932-07-30,7.0,1932.0,Astoria,USA,1.0,United States,NY,New York,32.0,661.0,Niagara,Niagara University,,,,,0,,,,,,,,,,1.0,1957.0,1957.0,Bo,190.0,75.0,Brooklyn,USA,1.0,United States,Automotive HS,NY,New York,32.0,Austoria,USA,1.0,United States,NY,New York,32.0,False,False,False,Erias,1667,SF,,,,,,99.79,220.0
19.0,1960-02-19,2.0,1960.0,Pittsburg,USA,1.0,United States,KS,Kansas,16.0,21.0,Kansas State,Kansas State University,,,,,0,,166.0,8.0,5.0,KC,Kansas City,Kings,23.0,1982.0,10.0,1982.0,1982.0,Ed,200.0,79.0,,,,,,,,,Bonner Springs,USA,1.0,United States,KS,Kansas,16.0,False,False,False,Nealy,245,SF,,,,,,107.95,238.0
8.0,1990-09-08,9.0,1990.0,Maryborough,AUS,8.0,Australia,,,,220.0,Saint Mary's,St. Mary's College (CA),,,,,0,,,,,,,,,,2.0,2013.0,2013.0,Matthew,193.0,76.0,,,,,Australian Institute of Sport,,,,Maryborough,AUS,8.0,Australia,,Victoria,73.0,True,False,False,Dellavedova,531447,PG,Cle,Cleveland,Cavaliers,5.0,8,90.72,200.0
